,spot_idx,spot_id,spot_x,spot_y,region_id
gbmfopjf-1,-1,,,,
gbmgakog-1,-1,,,,
gbmgenon-1,-1,,,,
gbmgfogd-1,-1,,,,
gbmgiing-1,-1,,,,
gbmgnhko-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmhcgme-1,-1,,,,
gbmhnked-1,-1,,,,
gbmhnpca-1,-1,,,,
gbmidlle-1,-1,,,,
gbmiedja-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmifnam-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmiihoh-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmiilko-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmilbin-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmimoka-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmjdimk-1,2083,spot_2083,2229.009207010269,1589.7158087135397,0.0
gbmjflhm-1,-1,,,,
gbmjgepl-1,-1,,,,
gbmjklae-1,-1,,,,
gbmjmhcl-1,-1,,,,
gbmjoobn-1,-1,,,,
gbmkbajj-1,-1,,,,
gbmkbcdg-1,-1,,,,
gbmkbefi-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmkbfba-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmkcgda-1,-1,,,,
gbmkflhj-1,-1,,,,
gbmkigam-1,-1,,,,
gbmkjmgn-1,-1,,,,
gbmkkedh-1,-1,,,,
gbmkodfl-1,-1,,,,
gbmkplgm-1,-1,,,,
gbmkpopn-1,-1,,,,
gbmlaahi-1,-1,,,,
gbmlcdfd-1,-1,,,,
gbmlenpm-1,-1,,,,
gbmlfcih-1,-1,,,,
gbmlihan-1,-1,,,,
gbmlncad-1,2084,spot_2084,2329.009207010269,1589.7158087135397,1.0
gbmloaof-1,-1,,,,
gbmmdimc-1,2084,spot_2084,2329.009207010269,1589.7158087135397,1.0
gbmmdkab-1,-1,,,,
gbmmhjin-1,-1,,,,
gbmmnejf-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmmnjmk-1,-1,,,,
gbmnakcd-1,-1,,,,
gbmncgki-1,-1,,,,
gbmncjam-1,-1,,,,
gbmndkpa-1,-1,,,,
gbmngeho-1,2199,spot_2199,2379.009207010269,1676.3183490919837,1.0
gbmnhagc-1,2199,spot_2199,2379.009207010269,1676.3183490919837,1.0
gbmnjoig-1,2199,spot_2199,2379.009207010269,1676.3183490919837,1.0
gbmnmfbk-1,2199,spot_2199,2379.009207010269,1676.3183490919837,1.0
gbmnmlbg-1,-1,,,,
gbmnmlgb-1,-1,,,,
gbmnpbfi-1,-1,,,,
gbmoakjo-1,-1,,,,
gbmofldk-1,-1,,,,
gbmokgdh-1,-1,,,,
gbmpaopj-1,-1,,,,
gbmpbill-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmpddjc-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmpgigi-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmpjcih-1,2198,spot_2198,2279.009207010269,1676.3183490919837,0.0
gbmpmabp-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbmpmhnm-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnabaic-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnadjga-1,-1,,,,
gbnahihj-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnajgnm-1,-1,,,,
gbnakeme-1,-1,,,,
gbnaknoo-1,-1,,,,
gbnancgj-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnbahai-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnbajbb-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnbbddb-1,1968,spot_1968,2179.009207010269,1503.113268335096,0.0
gbnbdboj-1,-1,,,,
gbnbgmph-1,-1,,,,
gbnbgnfo-1,-1,,,,
gbnbhccm-1,-1,,,,
gbnbklhb-1,-1,,,,
gbnccgho-1,-1,,,,
gbncciei-1,-1,,,,
gbncedae-1,-1,,,,
gbncihih-1,-1,,,,
gbnclbep-1,-1,,,,
gbndjdfb-1,-1,,,,
gbndlegn-1,-1,,,,
gbndobom-1,-1,,,,
gbnebfcj-1,-1,,,,
gbnebfmn-1,-1,,,,
gbnecegh-1,-1,,,,
gbnedjmo-1,-1,,,,
gbnfanig-1,-1,,,,
gbnfegjl-1,-1,,,,
gbnffnmo-1,-1,,,,
gbnffoba-1,-1,,,,
gbnfhale-1,-1,,,,
gbnfidae-1,-1,,,,
gbnfigip-1,1969,spot_1969,2279.009207010269,1503.113268335096,0.0
gbnfmndj-1,1969,spot_1969,2279.009207010269,1503.113268335096,0.0
gbnfpnek-1,-1,,,,
gbnfppcd-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngaela-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngaibb-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngddcm-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngfbpc-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngggcj-1,-1,,,,
gbnggkhg-1,-1,,,,
gbnggnmg-1,-1,,,,
gbngjabe-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngkdeh-1,-1,,,,
gbnglaeo-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngmnke-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbngnfdb-1,-1,,,,
gbngoaah-1,-1,,,,
gbngodhi-1,-1,,,,
gbngojld-1,-1,,,,
gbngpmoi-1,-1,,,,
gbnhaomo-1,-1,,,,
gbnhbhae-1,-1,,,,
gbnhbpne-1,-1,,,,
gbnhepom-1,-1,,,,
gbnhfhoj-1,-1,,,,
gbniakpe-1,-1,,,,
gbnigbgi-1,-1,,,,
gbnihakj-1,-1,,,,
gbnimjep-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbnimnmh-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbniocnb-1,-1,,,,
gbnjfglg-1,-1,,,,
gbnjlhfh-1,-1,,,,
gbnjmlcp-1,-1,,,,
gbnjpakd-1,-1,,,,
gbnjphdp-1,-1,,,,
gbnjpnij-1,-1,,,,
gbnkbjin-1,-1,,,,
gbnkblco-1,-1,,,,
gbnkdgch-1,-1,,,,
gbnkdhlf-1,-1,,,,
gbnkhieh-1,-1,,,,
gbnkphag-1,-1,,,,
gbnlagco-1,-1,,,,
gbnlaljo-1,-1,,,,
gbnlbkpp-1,-1,,,,
gbnlccld-1,-1,,,,
gbnlkjnh-1,-1,,,,
gbnlnkpm-1,-1,,,,
gbnmbgef-1,-1,,,,
gbnmccbm-1,-1,,,,
gbnmchcd-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmdlpi-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmebje-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmemjc-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmfpmi-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmjmma-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnmlejj-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnnaeed-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnnbnki-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnncbep-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnndfbi-1,-1,,,,
gbnnfegl-1,-1,,,,
gbnngljl-1,-1,,,,
gbnngmib-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnniipd-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnnopfc-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnoagdd-1,-1,,,,
gbnoemen-1,-1,,,,
gbnohcfk-1,-1,,,,
gbnojfkj-1,-1,,,,
gbnolkgc-1,-1,,,,
gbnonjbe-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnoocch-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnoonfk-1,2777,spot_2777,2929.009207010269,2109.331050984202,1.0
gbnpcmln-1,-1,,,,
gbnpcnab-1,-1,,,,
gbnpdabg-1,-1,,,,
gbnpedmg-1,-1,,,,
gbnpefbd-1,-1,,,,
gbnpegal-1,-1,,,,
gbnpfnii-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnpimaf-1,-1,,,,
gbnpolme-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gbnppioa-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gboaapbm-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gboadpcl-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gboaejfd-1,2662,spot_2662,2879.009207010269,2022.7285106057584,1.0
gboafakn-1,-1,,,,
gboakakk-1,-1,,,,
gboamaep-1,-1,,,,
gbobakkp-1,-1,,,,
gbobdnba-1,-1,,,,
gbobekka-1,-1,,,,
gbobgmnd-1,-1,,,,
gbobgnne-1,-1,,,,
gbobhmaf-1,-1,,,,
gbobinaa-1,-1,,,,
gbobojlm-1,-1,,,,
gbobpefd-1,-1,,,,
gbocalch-1,-1,,,,
gbocbkei-1,-1,,,,
gbocblfm-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gboccoil-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gboccpcc-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gbochcec-1,-1,,,,
gbochhgb-1,-1,,,,
gbocikpm-1,-1,,,,
gbocjhen-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gboclhep-1,-1,,,,
gbocobim-1,-1,,,,
gbocolgb-1,-1,,,,
gbocpbmb-1,2776,spot_2776,2829.009207010269,2109.331050984202,1.0
gbocpggc-1,2776,spot_2776,2829.009207010269,2109.331050984202,1.0
gbodbagd-1,-1,,,,
gbodblke-1,-1,,,,
gbodcekp-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gbodcnoj-1,-1,,,,
gbodgdeo-1,-1,,,,
gbodgeji-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gbodhlcg-1,-1,,,,
gbodjead-1,-1,,,,
gbodmjkp-1,-1,,,,
gbodmoop-1,-1,,,,
gbodngah-1,-1,,,,
gbodpghh-1,-1,,,,
gboeclka-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gboedemj-1,-1,,,,
gboehdfi-1,-1,,,,
gboelgfn-1,-1,,,,
gboeloeb-1,-1,,,,
gboenmgb-1,-1,,,,
gboeokma-1,-1,,,,
gboeollc-1,-1,,,,
gbofadgh-1,-1,,,,
gboffbpj-1,-1,,,,
gbofgldc-1,-1,,,,
gbofhlbc-1,-1,,,,
gbofipjd-1,-1,,,,
gbofngaj-1,-1,,,,
gbofnjjc-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbofoddj-1,-1,,,,
gbogbhhn-1,-1,,,,
gbogeebk-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbogffhb-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbogjdlf-1,-1,,,,
gbognbam-1,-1,,,,
gbognefc-1,-1,,,,
gbohaahe-1,-1,,,,
gbohbgld-1,-1,,,,
gbohbhba-1,-1,,,,
gbohcnin-1,-1,,,,
gbohdebc-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gbohhnfl-1,2661,spot_2661,2779.009207010269,2022.7285106057584,1.0
gbohjnmm-1,-1,,,,
gbohkhnp-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbohnonj-1,-1,,,,
gbohpbfo-1,-1,,,,
gboibiom-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gboiebld-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gboiegen-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gboijndg-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gboilcbm-1,-1,,,,
gboiogfp-1,-1,,,,
gbojboki-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojdaho-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojejkc-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojeofb-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojmoka-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojnohh-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbojokfk-1,2660,spot_2660,2679.009207010269,2022.7285106057584,1.0
gbokbkja-1,-1,,,,
gbokebkp-1,-1,,,,
gbokepoa-1,-1,,,,
gbokjmpe-1,-1,,,,
gbokjplo-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbokkjoe-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbolamif-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbolclfk-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gboleoai-1,-1,,,,
gbolfdpl-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbolfmao-1,-1,,,,
gbolfmmp-1,-1,,,,
gbolilai-1,-1,,,,
gbolkfgl-1,-1,,,,
gbolmpnm-1,-1,,,,
gbomjlmo-1,-1,,,,
gbomonom-1,-1,,,,
gbompadm-1,-1,,,,
gbonbncd-1,-1,,,,
gboncoja-1,-1,,,,
gbonhial-1,2773,spot_2773,2529.009207010269,2109.331050984202,1.0
gbonnjee-1,-1,,,,
gboobdgk-1,-1,,,,
gboocglk-1,-1,,,,
gboodcia-1,-1,,,,
gboodlkn-1,-1,,,,
gbooemng-1,-1,,,,
gbooeohj-1,-1,,,,
gboojhoh-1,-1,,,,
gbooocdo-1,-1,,,,
gbopbpda-1,-1,,,,
gbopfgll-1,-1,,,,
gbopgioj-1,-1,,,,
gbopgldm-1,-1,,,,
gbopkeco-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbopnjdg-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gboppood-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpakkmo-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpalfon-1,-1,,,,
gbpambdb-1,-1,,,,
gbpangfl-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbeadi-1,-1,,,,
gbpbhojl-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbjbof-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbnkcc-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbnkfo-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbpdnp-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbpbpjch-1,-1,,,,
gbpcanom-1,-1,,,,
gbpcfgig-1,-1,,,,
gbpcklgo-1,-1,,,,
gbpcnnbo-1,-1,,,,
gbpcopag-1,-1,,,,
gbpdbigc-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdbmci-1,-1,,,,
gbpdboam-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdecjm-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdheen-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdhmmh-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdnckk-1,2659,spot_2659,2579.009207010269,2022.7285106057584,1.0
gbpdpegm-1,-1,,,,
gbpeaamp-1,-1,,,,
gbpebjel-1,-1,,,,
gbpefhgd-1,-1,,,,
gbpefhme-1,-1,,,,
gbpefkkg-1,-1,,,,
gbpehahp-1,-1,,,,
gbpehopm-1,-1,,,,
gbpejhpl-1,-1,,,,
gbpfaaca-1,-1,,,,
gbpfhila-1,-1,,,,
gbpfigjn-1,-1,,,,
gbpflcje-1,-1,,,,
gbpflfgl-1,-1,,,,
gbpfnjme-1,-1,,,,
gbpfpnff-1,2773,spot_2773,2529.009207010269,2109.331050984202,1.0
gbpgfkig-1,-1,,,,
gbpghejj-1,-1,,,,
gbpgidce-1,-1,,,,
gbphacoc-1,-1,,,,
gbphbfhk-1,-1,,,,
gbphdfhn-1,-1,,,,
gbphhdfe-1,-1,,,,
gbphhign-1,-1,,,,
gbphhjjh-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbphjjbf-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbphlpld-1,2658,spot_2658,2479.009207010269,2022.7285106057584,1.0
gbphlpoa-1,-1,,,,
gbphmadh-1,-1,,,,
gbphnlip-1,-1,,,,
gbpidcaj-1,-1,,,,
gbpifbpk-1,-1,,,,
gbpihdbm-1,-1,,,,
gbpiihjg-1,-1,,,,
gbpijboe-1,-1,,,,
gbpiofph-1,-1,,,,
gbpjdncg-1,-1,,,,
gbpjemll-1,-1,,,,
gbpjffmp-1,-1,,,,
gbpjfnee-1,-1,,,,
gbpjimlb-1,-1,,,,
gbpjliph-1,-1,,,,
gbpjoflp-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpjogej-1,-1,,,,
gbpjohlp-1,-1,,,,
gbpjpaaj-1,-1,,,,
gbpkbkpm-1,-1,,,,
gbpkfcah-1,-1,,,,
gbpkihak-1,-1,,,,
gbpkipgp-1,-1,,,,
gbpkjblp-1,-1,,,,
gbpkjkln-1,-1,,,,
gbpkjodj-1,-1,,,,
gbplghbm-1,-1,,,,
gbplibak-1,-1,,,,
gbplkfjm-1,-1,,,,
gbplkgll-1,-1,,,,
gbplkkkj-1,-1,,,,
gbplmlac-1,-1,,,,
gbplmoce-1,-1,,,,
gbplnddg-1,-1,,,,
gbpmckhm-1,-1,,,,
gbpmekmh-1,-1,,,,
gbpmhlpe-1,-1,,,,
gbpmkehi-1,-1,,,,
gbpmkjhk-1,-1,,,,
gbpmobke-1,-1,,,,
gbpmpgah-1,-1,,,,
gbpmpjbg-1,-1,,,,
gbpnfphe-1,-1,,,,
gbpngpcj-1,-1,,,,
gbpnhgdj-1,-1,,,,
gbpnhklo-1,-1,,,,
gbpnmohm-1,-1,,,,
gbpobmfj-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gbpodbng-1,-1,,,,
gbpofeop-1,-1,,,,
gbpogghp-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpoghgn-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpojoic-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpoladc-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpolofh-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbpooifd-1,-1,,,,
gbpoolhg-1,-1,,,,
gbppbcig-1,-1,,,,
gbppbjhp-1,-1,,,,
gbppedhj-1,-1,,,,
gbppjlkn-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gbppllji-1,2432,spot_2432,2779.009207010269,1849.523429848871,1.0
gcaaecke-1,-1,,,,
gcaaeecd-1,-1,,,,
gcaafelm-1,-1,,,,
gcaaffcp-1,-1,,,,
gcaafhbo-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcaafnce-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcaahjjc-1,-1,,,,
gcaaihko-1,-1,,,,
gcaajipb-1,-1,,,,
gcaakkgi-1,-1,,,,
gcaanehp-1,-1,,,,
gcaaoghp-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcaapiaj-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcaapnbl-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcabbkcj-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcabcjnk-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcabfmfl-1,-1,,,,
gcabjdok-1,-1,,,,
gcabjgmf-1,-1,,,,
gcacaoog-1,-1,,,,
gcacbail-1,-1,,,,
gcacfgbk-1,-1,,,,
gcacgcjj-1,-1,,,,
gcacgfmn-1,-1,,,,
gcacgldj-1,-1,,,,
gcachcei-1,-1,,,,
gcacijfg-1,-1,,,,
gcaclapk-1,-1,,,,
gcaclndb-1,-1,,,,
gcacmjkm-1,-1,,,,
gcadaalo-1,-1,,,,
gcadhoci-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcadjoin-1,-1,,,,
gcadnbbg-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcadnmno-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcadopbh-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaebipn-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaecfia-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaecnjf-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaegbcm-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaegnaf-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaegnia-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaehape-1,2319,spot_2319,2929.009207010269,1762.9208894704273,1.0
gcaejncj-1,-1,,,,
gcaengkp-1,-1,,,,
gcaeppac-1,-1,,,,
gcafabgi-1,-1,,,,
gcafbenm-1,-1,,,,
gcafgonm-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcafhalh-1,2433,spot_2433,2879.009207010269,1849.523429848871,1.0
gcafhlen-1,-1,,,,
gcafiabi-1,-1,,,,
gcafomib-1,-1,,,,
gcafpiba-1,-1,,,,
gcaggjhb-1,-1,,,,
gcaghcob-1,-1,,,,
gcahboah-1,-1,,,,
gcahefbb-1,-1,,,,
gcahiifa-1,-1,,,,
gcahijip-1,-1,,,,
gcahinfl-1,-1,,,,
gcahnemm-1,-1,,,,
gcahnggl-1,-1,,,,
gcahpkbm-1,-1,,,,
gcaiaejl-1,-1,,,,
gcaiaghc-1,-1,,,,
gcaiamci-1,-1,,,,
gcaibibm-1,-1,,,,
gcaicggb-1,-1,,,,
gcaignpb-1,-1,,,,
gcaihecd-1,-1,,,,
gcaihedi-1,-1,,,,
gcaioejf-1,-1,,,,
gcaiojed-1,-1,,,,
gcaipmcn-1,-1,,,,
gcajbpeo-1,-1,,,,
gcajcipa-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajcopp-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajdgkn-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajdihk-1,-1,,,,
gcajfejf-1,-1,,,,
gcajfmbe-1,-1,,,,
gcajhbgo-1,-1,,,,
gcajiiia-1,-1,,,,
gcajjmlj-1,-1,,,,
gcajkcnk-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajkoan-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajlmfn-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajonhi-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcajpapo-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcakdnid-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcakhlmn-1,-1,,,,
gcakiaoo-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcakkffd-1,-1,,,,
gcaklihm-1,-1,,,,
gcaklipa-1,-1,,,,
gcakphem-1,-1,,,,
gcakphno-1,-1,,,,
gcalanik-1,2548,spot_2548,2929.009207010269,1936.1259702273148,1.0
gcaldjdk-1,-1,,,,
gcalengf-1,2546,spot_2546,2729.009207010269,1936.1259702273148,1.0
gcalgdib-1,2546,spot_2546,2729.009207010269,1936.1259702273148,1.0
gcalhboc-1,-1,,,,
gcalieam-1,-1,,,,
gcalihfm-1,-1,,,,
gcalmmjj-1,2546,spot_2546,2729.009207010269,1936.1259702273148,1.0
gcalmpck-1,2546,spot_2546,2729.009207010269,1936.1259702273148,1.0
gcambjec-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcambkno-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamcacc-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamemfl-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamfaee-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamfmeh-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamgdem-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamkbpl-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamkcdb-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcamnhpj-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcannonc-1,-1,,,,
gcanpjie-1,-1,,,,
gcaocinc-1,-1,,,,
gcaofcfp-1,-1,,,,
gcaohnhl-1,-1,,,,
gcaohoio-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcaolfno-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcaoneba-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcaooekc-1,-1,,,,
gcaopbbf-1,-1,,,,
gcaopdgi-1,-1,,,,
gcaopmfl-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcapbnpl-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcapggoe-1,-1,,,,
gcaphkin-1,2547,spot_2547,2829.009207010269,1936.1259702273148,1.0
gcapided-1,-1,,,,
gcapjeaa-1,-1,,,,
gcaplepj-1,-1,,,,
gcapnfio-1,-1,,,,
gcapoccj-1,-1,,,,
gcbabijd-1,-1,,,,
gcbacngd-1,-1,,,,
gcbacnoe-1,-1,,,,
gcbaddji-1,-1,,,,
gcbadhae-1,-1,,,,
gcbadipn-1,-1,,,,
gcbaeoch-1,-1,,,,
gcbagomd-1,-1,,,,
gcbahfhl-1,-1,,,,
gcbalhmn-1,-1,,,,
gcbandhe-1,-1,,,,
gcbanoab-1,-1,,,,
gcbbball-1,-1,,,,
gcbbbmmd-1,2429,spot_2429,2479.009207010269,1849.523429848871,1.0
gcbbdcbf-1,-1,,,,
gcbbfckd-1,2429,spot_2429,2479.009207010269,1849.523429848871,1.0
gcbbfmbc-1,-1,,,,
gcbbgoei-1,2429,spot_2429,2479.009207010269,1849.523429848871,1.0
gcbbhill-1,2429,spot_2429,2479.009207010269,1849.523429848871,1.0
gcbbhlma-1,-1,,,,
gcbbjbaj-1,-1,,,,
gcbbkdji-1,-1,,,,
gcbbldii-1,-1,,,,
gcbbnebn-1,-1,,,,
gcbbpolm-1,-1,,,,
gcbcdino-1,-1,,,,
gcbceiag-1,-1,,,,
gcbcjkkg-1,2430,spot_2430,2579.009207010269,1849.523429848871,1.0
gcbcmacf-1,2430,spot_2430,2579.009207010269,1849.523429848871,1.0
gcbcphkk-1,2430,spot_2430,2579.009207010269,1849.523429848871,1.0
gcbdigbn-1,2430,spot_2430,2579.009207010269,1849.523429848871,1.0
gcbdlbjc-1,-1,,,,
gcbdmnnp-1,-1,,,,
gcbdnnmg-1,2315,spot_2315,2529.009207010269,1762.9208894704273,1.0
gcbebkcd-1,-1,,,,
gcbefaaf-1,-1,,,,
gcbeimnh-1,-1,,,,
